Agency,Platform,Url,Date_Sampled,Likes_Followers_Visits_Downloads
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,2011-09-22,3001
DOT,Facebook,http://www.facebook.com/NYCDOT,2011-09-22,3092
EDC,Facebook,http://www.facebook.com/AppSciNYC,2011-09-22,3371
DYCD,Facebook,http://www.facebook.com/nycyouth,2011-09-22,4098
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2011-09-22,4200
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2011-09-22,4236
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2011-09-22,4573
NYCService,Facebook,http://www.facebook.com/nycservice,2011-09-22,5036
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2011-09-22,5040
DOH,Facebook,http://www.facebook.com/nycquits,2011-09-22,6469
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2011-09-22,7283
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2011-09-22,8125
DPR,Facebook,http://www.facebook.com/nycparks,2011-09-22,10644
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2011-09-22,13138
DOE,Facebook,http://www.facebook.com/NYCschools,2011-09-22,16667
DOH,Facebook,http://www.facebook.com/NYCcondom,2011-09-22,17408
NYC & Co,Facebook,http://www.facebook.com/nycgo,2011-09-22,22175
FDNY,Facebook,http://www.facebook.com/FDNYhome,2011-09-22,60130
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2011-09-22,59
DOE,Newsletter,,2011-11-17,187180
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,2011-09-22,
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,2011-09-22,
DOB,Facebook,http://www.facebook.com/NYCBuildings,2011-09-22,
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,2011-09-22,
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,2011-09-22,
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,2011-09-22,
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,2011-09-22,
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,2011-09-22,
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,2011-09-22,
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,2011-09-22,
MOME,Facebook,http://www.facebook.com/NYCMINY,2011-09-22,
NYC Gov,Facebook,http://www.facebook.com/nycgov,2011-09-22,
NYCCFB,Facebook,http://www.facebook.com/nycvotes,2011-09-22,
NYPD,Facebook,https://www.facebook.com/NYPD,2011-09-22,
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,2011-09-22,
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,2011-09-22,
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,2011-09-22,
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,2011-09-22,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2011-09-22,180
DEP,Flickr,http://www.flickr.com/photos/nycep,2011-09-22,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,2011-09-22,
DOE,Flickr,http://www.flickr.com/photos/nycschools,2011-09-22,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,2011-09-22,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,2011-09-22,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,2011-09-22,
DSNY,Flickr,http://flickr.com/nycrecyclemore,2011-09-22,
EDC,Flickr,http://www.flickr.com/nycedc,2011-09-22,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,2011-09-22,
HHC,Flickr,http://www.flickr.com/hhcnyc,2011-09-22,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,2011-09-22,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,2011-09-22,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,2011-09-22,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,2011-09-22,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,2011-09-22,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,2011-09-22,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,2011-09-22,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,2011-09-22,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,2011-09-22,
HRA,Flickr,http://www.flickr.com/people/nychra/,2011-09-22,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,2011-09-22,
DOH,Foursquare,https://foursquare.com/nychealthy,2011-09-22,
DOT,Foursquare,http://foursquare.com/user/7474166,2011-09-22,
DPR,Foursquare,https://foursquare.com/nycparks,2011-09-22,
EDC,Foursquare,https://foursquare.com/user/3045331,2011-09-22,
FDNY,Foursquare,https://foursquare.com/fdny,2011-09-22,
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,2011-09-22,
NYC Gov,Foursquare,http://foursquare.com/nycgov,2011-09-22,
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,2011-09-22,
NYCHA,Foursquare,https://foursquare.com/nycha,2011-09-22,
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,2011-09-22,
DOT,Instagram,http://web.stagram.com/n/nyc_dot,2011-09-22,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,2011-09-22,
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,2011-09-22,
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,2011-09-22,
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,2011-09-22,171
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,2011-09-22,142
DOT,iPhone app,You The Man,2011-09-22,2635
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2011-09-22,3186
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,2011-09-22,944
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,2011-09-22,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2011-09-22,208
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2011-09-22,1100
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2011-09-22,13151
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,2011-09-22,
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,2011-09-22,
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,2011-09-22,
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,2011-09-22,
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,2011-09-22,
SBS,Linked-In,http://www.linkedin.com/company/workforce1,2011-09-22,
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,2011-09-22,
DOE,Newsletter,,2011-09-22,187180
DOT,Newsletter,,2011-09-22,72614
NYC Digital: external newsletter,Newsletter,,2011-09-22,
NYC Gov,Newsletter,0,2011-09-22,543533
NYCHA,Newsletter,,2011-09-22,
OEM,Newsletter,,2011-09-22,
,nyc.gov,2800000,2011-09-22,
nycgov,Pinterest,http://pinterest.com/nycgov,2011-09-22,
DOH,Pinterest,http://pinterest.com/nychealth,2011-09-22,
FDNY,Pinterest,http://pinterest.com/fdnyhome/,2011-09-22,
DRIS,Pinterest,http://pinterest.com/recordsnyc,2011-09-22,
DOE,SMS,877877,2011-09-22,382
NYCHA,SMS,,2011-09-22,
OEM,SMS,,2011-09-22,61652
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2011-09-22,943
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,2011-09-22,
DOB,Tumblr,http://nycbuildings.tumblr.com,2011-09-22,
DOH,Tumblr,http://nychealth.tumblr.com/,2011-09-22,
DOH,Tumblr,http://mygooddognyc.tumblr.com/,2011-09-22,
DOT,Tumblr,http://thedailypothole.tumblr.com,2011-09-22,293
EDC,Tumblr,http://nycedc.tumblr.com/,2011-09-22,819
HRA,Tumblr,http://nycdads.tumblr.com,2011-09-22,
NYC & Co,Tumblr,nycgo.tumblr.com,2011-09-22,
NYC Digital,Tumblr,madeinny.tumblr.com,2011-09-22,
NYC Digital,Tumblr,http://nycopendata.tumblr.com,2011-09-22,
NYC Gov,Tumblr,nycgov.tumblr.com,2011-09-22,
OEM,Tumblr,http://nyccert.tumblr.com/,2011-09-22,
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,2011-09-22,
OMB,Tumblr,http://nycarra.tumblr.com,2011-09-22,
TLC,Tumblr,http://nyctlc.tumblr.com/,2011-09-22,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,2011-09-22,
DOITT,Tumblr,http://nycdoitt.tumblr.com/,2011-09-22,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com,2011-09-22,
FDNY,Tumblr,http://fdny.tumblr.com/,2011-09-22,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,2011-09-22,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,2011-09-22,1
SBS,Twitter,https://twitter.com/NYCWorkforce1,2011-09-22,40
City Store,Twitter,http://twitter.com/citystorenyc,2011-09-22,53
LPC,Twitter,https://twitter.com/NYCLPC,2011-09-22,66
DOE,Twitter,http://twitter.com/alumny,2011-09-22,102
OEM,Twitter,http://twitter.com/NYCOEM,2011-09-22,130
NYC & Co,Twitter,http://twitter.com/nycgoshop,2011-09-22,159
LMEC,Twitter,http://twitter.com/nyclmew,2011-09-22,160
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,2011-09-22,163
HRA,Twitter,http://twitter.com/nychra,2011-09-22,192
NYC Digital,Twitter,http://twitter.com/nycdigital,2011-09-22,197
energyNYC,Twitter,http://twitter.com/energy_nyc,2011-09-22,199
DFTA,Twitter,http://twitter.com/NYCaging,2011-09-22,222
DOE,Twitter,http://twitter.com/TheFundforPS,2011-09-22,239
MOPD,Twitter,http://twitter.com/nyc_mopd,2011-09-22,278
NYCCFB,Twitter,http://twitter.com/NYCCFB,2011-09-22,298
EDC,Twitter,http://twitter.com/AppSciNYC,2011-09-22,352
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,2011-09-22,391
DOE,Newsletter,,2011-10-04,
DOT,Newsletter,,2011-11-17,72614
DOE,Twitter,http://twitter.com/nyctf,2011-09-22,442
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,2011-09-22,462
City Charter,Twitter,http://twitter.com/CityCharterNYC,2011-09-22,541
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2011-09-22,626
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,2011-09-22,763
MOME,Twitter,http://www.twitter.com/madeinny,2011-09-22,936
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,2011-09-22,963
DOI,Twitter,http://twitter.com/DOINews,2011-09-22,1135
DCA,Twitter,http://twitter.com/nycdca,2011-09-22,1150
DOE,Twitter,http://twitter.com/iteachnyc,2011-09-22,1223
CAU,Twitter,www.twitter.com/mayorscau,2011-09-22,1262
HHC,Twitter,http://twitter.com/HHCnyc,2011-09-22,1345
MOIA,Twitter,https://twitter.com/NYCimmigrants,2011-09-22,1374
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,2011-09-22,1879
DEP,Twitter,http://twitter.com/nycwater,2011-09-22,1904
DOITT,Twitter,http://twitter.com/nycdoitt,2011-09-22,1979
PlaNYC,Twitter,http://twitter.com/PlaNYC,2011-09-22,1982
DYCD,Twitter,http://twitter.com/nycyouth,2011-09-22,2067
NYCService,Twitter,http://twitter.com/nycservice,2011-09-22,2111
TLC,Twitter,http://twitter.com/NYCTaxi,2011-09-22,2182
DOB,Twitter,http://twitter.com/nyc_buildings,2011-09-22,2318
NYCHA,Twitter,http://twitter.com/NYCHA,2011-09-22,2837
MOME,Twitter,http://www.twitter.com/nyc_media,2011-09-22,4756
EDC,Twitter,http://twitter.com/nycedc,2011-09-22,4941
DOH,Twitter,http://twitter.com/nycHealthy,2011-09-22,5168
NYC Digital,Twitter,http://twitter.com/nycgov,2011-09-22,6453
311,Twitter,http://www.twitter.com/NYCASP,2011-09-22,7787
DOT,Twitter,http://twitter.com/NYC_DOT,2011-09-22,10946
FDNY,Twitter,http://www.twitter.com/FDNY,2011-09-22,15394
DOE,Twitter,http://twitter.com/NYCSchools,2011-09-22,16813
DPR,Twitter,http://twitter.com/NYCParks,2011-09-22,17118
NYPD,Twitter,http://twitter.com/NYPDnews,2011-09-22,19383
311,Twitter,http://www.twitter.com/311NYC,2011-09-22,21077
OEM,Twitter,http://twitter.com/NotifyNYC,2011-09-22,33126
NYC & Co,Twitter,http://twitter.com/nycgo,2011-09-22,41420
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2011-09-22,53912
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,2011-09-22,
DHS,Twitter,www.twitter.com/nycdhs,2011-09-22,
DOF,Twitter,https://twitter.com/nycfinance,2011-09-22,
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,2011-09-22,
DSNY,Twitter,www.twitter.com/nycrecycles,2011-09-22,
FDNY,Twitter,https://twitter.com/joinFDNY,2011-09-22,
DOT,Newsletter,,2011-10-04,
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2011-09-22,
MOAE,Twitter,http://twitter.com/youcantoonyc,2011-09-22,
NYC Digital,Twitter,https://twitter.com/nycgob,2011-09-22,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2011-09-22,
NYCCFB,Twitter,http://twitter.com/NYCVotes,2011-09-22,
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2011-09-22,
Prob,Twitter,www.twitter.com/nycprobation,2011-09-22,
Vets,Twitter,http://twitter.com/NYCVeterans,2011-09-22,
DRIS,Twitter,https://twitter.com/NYCRecords,2011-09-22,
YMI,Twitter,http://www.twitter.com/nycyoungmen,2011-09-22,
DOE,Vimeo,http://vimeo.com/nycschools,2011-09-22,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,2011-09-22,50
311,WordPress,http://311nyc.wordpress.com/,2011-09-22,100
DOITT,WordPress,http://nycitymap.wordpress.com/,2011-09-22,100
DOITT,WordPress,http://nycitt.wordpress.com/,2011-09-22,
HHS,WordPress,http://hsdatanyc.wordpress.com/,2011-09-22,
HHS,WordPress,http://hsdata-nyc.org,2011-09-22,
LMEC,WordPress,http://lmew.wordpress.com/,2011-09-22,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,2011-09-22,
MOIA,WordPress,http://ihwnyc.wordpress.com,2011-09-22,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,2011-09-22,
SBS,WordPress,http://workforce1.org,2011-09-22,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,2011-09-22,
DOE,YouTube,http://www.youtube.com/thefundforps,2011-09-22,1
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,2011-09-22,1
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,2011-09-22,4
Probation,YouTube,http://www.youtube.com/NYCProbation,2011-09-22,7
DOITT,YouTube,http://www.youtube.com/doittnews,2011-09-22,9
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,2011-09-22,11
HRA,YouTube,http://www.youtube.com/user/HRANYC,2011-09-22,14
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,2011-09-22,15
HHC,YouTube,http://www.youtube.com/HHCnyc,2011-09-22,16
DOE,YouTube,http://www.youtube.com/nycschools,2011-09-22,42
DYCD,YouTube,http://www.youtube.com/dycdnyc,2011-09-22,45
OEM,YouTube,http://www.youtube.com/nycoem,2011-09-22,49
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,2011-09-22,63
EDC,YouTube,http://www.youtube.com/NYCEDC,2011-09-22,80
MOME,YouTube,http://www.youtube.com/nycmedia25,2011-09-22,95
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,2011-09-22,181
DOT,YouTube,http://www.youtube.com/NYCDOT,2011-09-22,303
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,2011-09-22,567
NYPD,YouTube,http://www.youtube.com/nypd,2011-09-22,2774
DOH,YouTube,http://www.youtube.com/NYCHealth,2011-09-22,
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2011-10-04,8142
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,2011-09-22,
Child Services,Youtube,http://www.youtube.com/user/childservices,2011-09-22,
DCA,YouTube,http://www.youtube.com/nycdca,2011-09-22,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,2011-09-22,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,2011-09-22,
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,2011-09-22,
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,2011-09-22,
DOT,Newsletter,,2011-10-27,9811
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,2011-09-22,
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,2011-09-22,
NYC Gov,YouTube,http://www.youtube.com/nycgov,2011-09-22,
NYC Water,Youtube,http://www.youtube.com/nycwater,2011-09-22,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,2011-09-22,
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,2011-09-22,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,2011-09-22,452
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,2011-09-22,
TOTAL,TOTAL,TOTAL,2011-09-22,1452994
DOH,Android,Condom Finder,2011-10-04,
DOT,Android,You The Man,2011-10-04,
MOME,Android,MiNY Venor app,2011-10-04,
DOT,Broadcastr,,2011-10-04,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,2011-10-04,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,2011-10-04,3
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,2011-10-04,38
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,2011-10-04,49
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,2011-10-04,105
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,2011-10-04,130
MOIA,Facebook,http://www.facebook.com/ihwnyc,2011-10-04,124
City Store,Facebook,http://www.facebook.com/citystorenyc,2011-10-04,146
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,2011-10-04,152
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,2011-10-04,205
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,2011-10-04,210
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,2011-10-04,209
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,2011-10-04,209
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,2011-10-04,215
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,2011-10-04,216
DFTA,Facebook,http://www.facebook.com/timebanksnyc,2011-10-04,235
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,2011-10-04,249
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,2011-10-04,253
DPR,Facebook,http://www.facebook.com/nycparks,2011-10-04,10871
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,2011-10-04,262
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,2011-10-04,266
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,2011-10-04,263
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2011-10-04,285
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,2011-10-04,292
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,2011-10-04,290
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,2011-10-04,294
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,2011-10-04,308
SICB1,Facebook,https://www.facebook.com/CB1SI,2011-10-04,318
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,2011-10-04,337
DCA,Facebook,http://www.facebook.com/NYCDCA,2011-10-04,335
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,2011-10-04,339
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,2011-10-04,353
NYCHA,Facebook,http://www.facebook.com/NYCHA,2011-10-04,442
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,2011-10-04,505
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,2011-10-04,597
Culture,Facebook,https://www.facebook.com/piypnyc,2011-10-04,681
SBS,Facebook,http://www.facebook.com/NYCBusiness,2011-10-04,708
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,2011-10-04,769
DOT,Facebook,http://www.facebook.com/YouTheManNYC,2011-10-04,868
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,2011-10-04,896
HHC,Facebook,http://www.facebook.com/nychhc,2011-10-04,972
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,2011-10-04,1086
GreeNYC,Facebook,https://www.facebook.com/birdienyc,2011-10-04,1088
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,2011-10-04,1246
DOH,Facebook,http://www.facebook.com/NYCKnows,2011-10-04,1507
DOE,Facebook,http://www.facebook.com/nycgrads,2011-10-04,1831
DEP,Facebook,http://www.facebook.com/nycwater,2011-10-04,1945
MOME,Facebook,https://www.facebook.com/NYCMedia,2011-10-04,2326
EDC,Facebook,http://www.facebook.com/NYCEDC,2011-10-04,2612
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,2011-10-04,3115
DOT,Facebook,http://www.facebook.com/NYCDOT,2011-10-04,3121
EDC,Facebook,http://www.facebook.com/AppSciNYC,2011-10-04,3373
DYCD,Facebook,http://www.facebook.com/nycyouth,2011-10-04,4128
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2011-10-04,4236
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2011-10-04,4260
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2011-10-04,4581
NYCService,Facebook,http://www.facebook.com/nycservice,2011-10-04,5067
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2011-10-04,5453
DOH,Facebook,http://www.facebook.com/nycquits,2011-10-04,6493
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2011-10-04,7301
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2011-10-04,13241
DOE,Facebook,http://www.facebook.com/NYCschools,2011-10-04,16929
DOH,Facebook,http://www.facebook.com/NYCcondom,2011-10-04,17433
